,0
176,-21.148972
177,-15.588345
178,-19.470264
179,-36.182228
180,-42.92202
181,-21.755283
182,-19.533703
183,-24.22538
184,-44.21227
185,-42.407116
186,-15.330437
187,-53.84664
188,-41.34454
189,-43.11656
190,-7.4736433
191,-26.191853
192,-26.109306
193,-35.258137
194,-42.146317
195,-39.320816
196,-29.243576
197,-26.423466
198,-8.723658
199,-46.54914
200,-29.046799
201,-13.458813
202,-28.039764
203,-49.91889
204,-23.685143
205,-40.138542
206,-35.163223
207,-19.20185
208,-29.753128
209,-27.27643
210,-43.000336
211,-12.013515
212,-20.556541
213,-23.204967
214,-21.835058
215,-13.458813
216,-46.57277
217,-43.560127
218,-34.916977
219,-25.753483
220,-37.2801
221,-38.05432
222,-34.158745
223,-26.14859
224,-42.195873
225,-5.339341
226,-37.832024
227,-26.99906
228,-31.278872
229,-22.977905
230,-48.27568
231,-34.004044
232,-34.86637
233,-16.68544
234,-35.882256
235,-21.80697
236,-17.615005
237,-17.309122
238,-38.837738
239,-25.180325
240,-39.8659
241,-15.410588
242,-50.024002
243,-19.235004
244,-21.377373
245,-45.45465
246,-21.101257
247,-21.945004
248,-26.694246
249,-23.230396
250,-34.646435
251,-20.393028
252,-36.6729
253,-50.024002
254,-46.648666
255,-33.382816
256,-27.505953
257,-37.687603
258,-19.20185
259,-25.535755
260,-44.70038
261,-40.39628
262,-17.491615
263,-21.875778
264,-39.136635
265,-31.866993
266,-32.05437
267,-30.003517
268,-20.660004
269,-32.806843
270,-16.560682
271,-43.729046
272,-25.083149
273,-38.44998
274,-27.559353
275,-32.8495
276,-23.258194
277,-19.897102
278,-28.45277
279,-23.81067
280,-41.691536
281,-30.519424
282,-42.96522
283,-44.529007
284,-38.055573
285,-24.346336
286,-44.00865
287,-22.027016
288,-14.346543
289,-29.636486
290,-30.211296
291,-18.687695
292,-13.522959
293,-45.873566
294,-48.4046
295,-27.44521
296,-28.029816
297,-19.328018
298,-43.597595
299,-15.570894
300,-46.57277
301,-46.313988
302,-44.72738
303,-36.071438
304,-40.10029
305,-36.953705
306,-29.474203
307,-17.441717
308,-49.50069
309,-5.805058
310,-21.878475
311,-30.615072
312,-14.743726
313,-28.32441
314,-46.500305
315,-28.429037
316,-8.720859
317,-14.800716
318,-17.187489
319,-16.830652
320,-35.296722
321,-15.173362
322,-29.396698
323,-42.96522
324,-48.825108
325,-20.416103
326,-44.5214
327,-42.704727
328,-27.93359
329,-23.872396
330,-37.34935
331,-25.828373
332,-16.497288
333,-21.185886
334,-32.234818
335,-44.624012
336,-43.387108
337,-32.875618
338,-38.810852
339,-34.456314
340,-45.3198
341,-44.72738
342,-25.172415
343,-14.300893
344,-24.918575
345,-27.641022
346,-32.182266
347,-46.875755
348,-43.845913
349,-34.555428
350,-47.290306
351,-24.144062
352,-46.69821
353,-20.02253
354,-34.83698
355,-28.400795
356,-49.94786
357,-51.561455
358,-28.400795
359,-31.049805
360,-7.5372934
361,-19.347866
362,-53.38574
363,-35.476006
364,-30.41333
365,-47.461105
366,-20.811152
367,-35.77101
368,-23.480686
369,-50.610607
370,-21.184464
371,-24.944016
372,-48.53796
373,-9.999793
374,-25.774494
375,-28.034645
376,-21.978409
377,-41.48896
378,-23.700825
379,-27.639599
380,-34.19305
381,-14.979239
382,-40.34759
383,-23.746109
384,-22.63584
385,-37.215546
386,-12.566438
387,-41.04202
388,-28.917046
389,-19.807959
390,-27.40018
391,-27.038157
392,-33.121365
393,-37.840126
394,-38.251823
395,-38.95404
396,-21.213684
397,-14.759996
398,-15.350607
399,-49.286995
400,-31.121235
401,-14.419755
402,-34.11376
403,-44.06881
404,-50.610607
405,-23.359615
406,-48.27568
407,-39.508606
408,-42.96522
409,-25.550728
410,-39.977287
411,-26.12056
412,-40.367928
413,-34.42189
414,-47.654594
415,-38.248276
416,-53.38574
417,-36.42837
418,-23.827297
419,-34.833138
420,-32.92678
421,-16.328657
422,-17.762539
423,-35.120968
424,-39.665573
425,-42.36825
426,-22.417868
427,-38.20034
428,-22.432402
429,-32.959858
430,-29.845654
431,-40.216026
432,-42.41035
433,-10.6789
434,-39.686623
435,-29.589596
436,-13.187048
437,-23.2832
438,-31.237656
439,-44.246433
440,-34.14006
441,-44.20028
442,-41.00855
443,-39.503635
444,-20.88808
445,-44.6184
446,-31.879284
447,-41.070053
448,-50.34483
449,-25.132875
450,-27.317682
451,-16.194502
452,-41.851315
453,-24.91536
454,-34.79824
455,-11.935873
456,-11.932975
457,-48.31403
458,-28.653793
459,-23.693188
460,-41.070053
461,-44.80177
462,-45.743294
463,-28.784883
464,-42.37794
465,-32.435543
466,-29.490498
467,-30.823946
468,-28.601786
469,-20.499182
470,-24.479593
471,-42.33103
472,-29.346233
473,-35.6232
474,-48.53796
475,-21.14749
476,-42.557533
477,-28.89352
478,-42.459614
479,-6.959333
480,-19.334122
481,-15.99558
482,-44.39001
483,-36.094383
484,-49.378872
485,-27.681728
486,-46.80406
487,-29.318096
488,-28.057726
489,-21.823391
490,-21.627293
491,-14.759996
492,-27.509035
493,-47.059494
494,-28.036613
495,-12.850815
496,-18.873219
497,-39.36988
498,-49.210262
499,-30.637207
500,-47.1105
501,-48.94693
502,-26.355633
503,-41.435783
504,-31.023113
505,-22.464191
506,-47.57949
507,-24.780336
508,-22.14378
509,-23.671366
510,-48.90841
511,-37.036167
512,-25.877901
513,-8.78521
514,-25.180325
515,-39.41895
516,-32.094254
517,-26.388577
518,-49.96309
519,-35.927246
520,-31.237656
521,-44.223354
522,-42.195873
523,-39.09049
524,-28.95507
525,-34.13391
526,-12.701546
527,-40.78232
528,-23.628227
529,-48.422867
530,-32.9175
531,-50.09098
532,-26.782967
533,-31.407787
534,-41.55265
535,-40.585144
536,-41.318916
537,-35.404503
538,-41.784035
539,-8.723658
540,-23.085781
541,-49.317116
542,-32.9175
543,-34.148663
544,-28.917046
545,-24.56516
546,-13.457495
547,-28.286106
548,-45.500813
549,-53.895702
550,-41.341347
551,-12.655359
552,-27.930363
553,-28.639797
554,-15.735781
555,-22.82206
556,-48.855556
557,-34.398815
558,-37.21009
559,-21.389645
560,-41.250336
561,-50.709454
562,-27.614412
563,-22.837437
564,-21.536577
565,-38.251823
566,-44.112736
567,-16.230587
568,-26.825678
569,-20.268244
570,-45.347656
571,-42.975548
572,-38.712727
573,-47.137592
574,-8.097251
575,-15.23204
576,-27.430916
577,-36.325123
578,-17.309122
579,-36.117462
580,-19.999586
581,-28.21881
582,-53.18949
583,-46.800125
584,-23.047752
585,-22.626076
586,-22.560879
587,-28.25249
588,-46.549534
589,-37.182117
590,-40.02704
591,-28.76442
592,-19.556782
593,-21.389645
594,-46.599106
595,-9.964857
596,-48.959187
597,-48.37381
598,-22.612167
599,-43.21469
600,-25.753483
601,-27.073055
602,-27.837332
603,-12.33844
604,-47.717583
605,-43.78216
606,-9.673933
607,-11.874795
608,-30.02501
609,-10.260505
610,-23.871769
611,-17.99189
612,-40.02704
613,-14.968815
614,-53.84664
615,-31.611166
616,-21.18015
617,-26.786184
618,-17.61227
619,-43.510567
620,-32.269707
621,-38.13136
622,-28.76442
623,-27.729372
624,-26.257032
625,-50.19248
626,-11.874795
627,-50.149025
628,-13.715458
629,-30.447727
630,-19.316505
631,-18.079346
632,-30.365635
633,-20.108498
634,-27.641022
635,-28.693087
636,-46.875755
637,-31.926022
638,-25.93338
639,-20.103731
640,-40.692547
641,-33.34922
642,-15.253452
643,-35.334587
644,-40.762978
645,-25.808792
646,-22.444931
647,-33.993725
648,-23.693188
649,-18.873219
650,-45.034134
651,-37.887306
652,-9.037445
653,-30.02501
654,-34.235203
655,-25.5454
656,-30.286066
657,-19.88446
658,-25.877901
659,-24.756721
660,-43.312817
661,-44.62712
662,-46.916996
663,-17.35286
664,-46.916996
665,-41.844948
666,-38.44998
667,-32.69236
668,-6.424471
669,-33.102184
670,-32.234818
671,-21.375889
672,-32.43654
673,-48.008213
674,-28.590736
675,-54.601917
676,-36.1883
677,-51.005642
678,-18.585098
679,-10.323515
680,-45.967934
681,-23.204967
682,-25.180325
683,-40.998363
684,-22.696283
685,-28.057726
686,-49.210262
687,-23.883142
688,-50.603706
689,-42.337795
690,-38.254234
691,-26.16579
692,-46.7321
693,-24.477444
694,-17.86121
695,-35.761063
696,-30.415016
697,-44.64148
698,-28.660223
699,-29.671377
700,-42.097332
701,-28.698956
702,-36.765884
703,-34.88616
704,-14.86511
705,-16.403421
706,-41.784035
707,-24.408226
708,-22.31356
709,-19.635878
710,-35.671913
711,-22.35798
712,-34.773415
713,-22.601992
714,-45.013447
715,-44.578064
716,-21.18015
717,-22.184294
718,-34.192734
719,-51.512394
720,-24.235966
721,-44.33275
722,-43.41868
723,-22.481989
724,-25.920944
725,-21.932486
726,-33.993725
727,-45.354053
728,-14.453975
729,-18.686543
730,-22.611874
731,-20.562628
732,-14.160574
733,-25.592924
734,-12.333288
735,-33.382233
736,-51.267082
737,-35.64447
738,-22.305414
739,-44.5214
740,-43.25913
741,-38.401527
742,-48.008213
743,-23.358181
744,-34.944283
745,-15.0985775
746,-43.628056
747,-37.76954
748,-20.446285
749,-24.992489
750,-42.063507
751,-33.3389
752,-42.902775
753,-29.274185
754,-44.64148
755,-26.7174
756,-29.526348
757,-12.7514105
758,-26.533451
759,-43.387108
760,-35.97
761,-34.11376
762,-19.88446
763,-11.473964
764,-24.938494
765,-27.683529
766,-43.609726
767,-37.933403
768,-18.735088
769,-50.488228
770,-29.243576
771,-11.534996
772,-46.337055
773,-21.809147
774,-32.533813
775,-8.932288
776,-25.007778
777,-15.025458
778,-50.564445
779,-4.9998965
780,-28.738377
781,-54.601917
782,-48.825108
783,-26.067097
784,-41.900375
785,-29.776373
786,-40.676506
787,-48.73658
788,-29.671377
789,-19.357647
790,-32.06021
791,-39.734077
792,-26.780273
793,-43.80523
794,-14.06529
795,-35.06417
796,-47.01155
797,-19.93293
798,-23.645401
799,-42.902775
800,-30.128487
801,-51.9733
802,-12.333288
803,-16.711767
804,-41.86301
805,-24.298183
806,-26.17097
807,-26.309698
808,-29.347706
809,-25.697884
810,-45.036526
811,-41.275845
812,-48.883774
813,-19.138657
814,-16.645142
815,-36.556526
816,-30.194492
817,-39.320816
818,-23.131655
819,-25.310719
820,-49.659378
821,-43.626656
822,-30.58954
823,-41.227257
824,-31.268665
825,-38.44998
826,-20.562628
827,-25.224747
828,-18.597809
829,-40.762978
830,-25.007778
831,-9.636704
832,-28.039764
833,-48.825108
834,-50.577763
835,-16.099958
836,-15.57411
837,-28.778439
838,-26.177397
839,-8.297792
840,-21.932486
841,-35.404503
842,-11.615198
843,-42.459114
844,-47.765717
845,-22.31356
846,-21.755283
847,-50.959503
848,-23.325512
849,-38.29651
850,-30.223282
851,-30.137005
852,-45.289906
853,-22.989597
854,-19.635878
855,-24.43742
856,-34.13391
857,-30.823946
858,-18.035719
859,-26.961332
860,-23.050968
861,-34.833138
862,-28.541676
863,-27.641022
864,-30.365635
865,-39.057777
866,-37.28636
867,-19.988644
868,-27.430916
869,-19.962555
870,-29.735752
871,-27.522785
872,-35.551483
873,-17.347383
874,-43.54156
875,-19.672283
876,-25.354727
877,-44.66455
878,-9.350148
879,-14.319038
880,-39.977287
881,-17.302494
882,-9.964857
883,-29.954115
884,-47.888332
885,-48.549294
886,-25.997278
887,-7.69162
888,-24.355984
889,-48.932835
890,-16.825386
891,-36.79033
892,-49.317963
893,-32.701454
894,-27.580729
895,-35.357628
896,-35.296722
897,-25.473537
898,-35.258137
899,-10.84894
900,-42.876286
901,-12.04439
902,-37.135277
903,-24.2023
904,-43.25718
905,-23.901821
906,-46.345367
907,-24.057991
908,-18.012949
909,-43.969967
910,-24.54351
911,-24.371397
912,-15.683695
913,-30.618677
914,-23.708088
915,-14.800716
916,-41.686523
917,-35.67626
918,-34.88479
919,-24.500784
920,-50.064735
921,-45.6716
922,-22.085863
923,-54.12235
924,-47.47782
925,-53.6067
926,-26.029287
927,-35.91065
928,-23.733223
929,-39.320816
930,-45.84311
931,-27.653877
932,-8.377246
933,-8.720859
934,-22.444931
935,-20.556541
936,-48.886017
937,-9.999793
938,-42.899754
939,-14.950504
940,-26.922459
941,-39.92035
942,-48.31403
943,-34.618244
944,-29.0346
945,-33.9834
946,-33.45812
947,-40.733253
948,-27.81086
949,-19.262348
950,-44.80177
951,-37.937458
952,-18.232643
953,-27.568222
954,-29.576496
955,-7.4736433
956,-46.69821
957,-36.99987
958,-18.079346
959,-21.370659
960,-45.647064
961,-40.414085
962,-31.719658
963,-19.734005
964,-29.487452
965,-23.677784
966,-53.38574
967,-22.971004
968,-40.395897
969,-28.838123
970,-13.309637
971,-18.688934
972,-21.3578
973,-49.99354
974,-7.61248
975,-15.825183
976,-26.374096
977,-50.534966
978,-47.930763
979,-31.00767
980,-26.587517
981,-42.968987
982,-39.54629
983,-12.33844
984,-18.585098
985,-27.559353
986,-24.938494
987,-36.888447
988,-13.918666
989,-42.097332
990,-44.624012
991,-50.959503
992,-27.930363
993,-25.172415
994,-29.454542
995,-9.600925
996,-31.049805
997,-13.715458
998,-48.032635
999,-14.65426
1000,-32.435543
1001,-38.69544
1002,-16.68544
1003,-30.78046
1004,-23.099037
1005,-34.322277
1006,-21.913494
1007,-38.4581
1008,-30.935648
1009,-45.595062
1010,-40.737343
1011,-10.591682
1012,-40.37248
1013,-47.801292
1014,-24.69445
1015,-36.668957
1016,-20.877998
1017,-26.343328
1018,-20.440582
1019,-32.253963
1020,-13.629471
1021,-32.081635
1022,-37.76954
1023,-24.294966
1024,-46.255154
1025,-24.745932
1026,-31.528385
1027,-52.329258
1028,-27.210562
1029,-48.959187
1030,-29.19165
1031,-37.887306
1032,-46.4273
1033,-27.40018
1034,-19.873276
1035,-39.096085
1036,-25.997278
1037,-48.916473
1038,-23.356487
1039,-22.947927
1040,-26.553383
1041,-15.08405
1042,-45.380707
1043,-28.95876
1044,-43.027466
1045,-33.98069
1046,-14.048055
1047,-38.846428
1048,-37.39336
1049,-41.28479
1050,-42.875668
1051,-22.446074
1052,-25.796959
1053,-25.916092
1054,-44.46744
1055,-47.5204
1056,-49.54093
1057,-33.77817
1058,-8.100401
1059,-22.612167
1060,-29.671377
1061,-19.57171
1062,-22.215439
1063,-25.96212
1064,-37.72496
1065,-41.275845
1066,-15.173362
1067,-26.924833
1068,-46.42733
1069,-48.358643
1070,-44.53914
1071,-42.04756
1072,-53.38574
1073,-45.99131
1074,-22.036087
1075,-45.41116
1076,-19.20185
1077,-27.564617
1078,-10.897169
1079,-41.686523
1080,-32.33127
1081,-20.108498
1082,-43.166145
1083,-43.25718
1084,-36.551117
1085,-23.358181
1086,-11.959231
1087,-11.473964
1088,-18.700296
1089,-30.346724
1090,-31.724928
1091,-26.285938
1092,-23.047752
1093,-43.31788
1094,-32.848793
1095,-28.638077
1096,-19.357647
1097,-46.51868
1098,-53.895702
1099,-44.82527
1100,-35.89422
1101,-15.692236
1102,-31.778393
1103,-21.800539
1104,-43.54156
1105,-28.541676
1106,-30.145626
1107,-25.224747
1108,-36.54412
1109,-37.245644
1110,-26.553383
1111,-45.16784
1112,-36.535587
1113,-16.68544
1114,-27.403358
1115,-28.858316
1116,-35.27242
1117,-9.612495
1118,-36.548157
1119,-20.836308
1120,-24.341335
1121,-19.125912
1122,-23.823277
1123,-31.890068
1124,-36.623287
1125,-33.043636
1126,-47.196384
1127,-27.184185
1128,-43.920906
1129,-18.607773
1130,-40.881165
1131,-30.365635
1132,-24.958832
1133,-29.296959
1134,-32.689976
1135,-38.614594
1136,-24.060667
1137,-19.235004
1138,-45.90544
1139,-53.336674
1140,-26.355633
1141,-39.41671
1142,-23.775393
1143,-29.73022
1144,-18.53043
1145,-15.840131
1146,-37.215546
1147,-40.78232
1148,-33.141766
1149,-42.097332
1150,-26.20808
1151,-24.56516
1152,-50.29846
1153,-28.840591
1154,-11.485437
1155,-45.050976
1156,-36.378815
1157,-47.58232
1158,-50.842445
1159,-8.097251
1160,-33.464184
1161,-48.07529
1162,-16.95149
1163,-45.99131
1164,-12.886946
1165,-15.253452
1166,-43.93705
1167,-15.742457
1168,-14.623946
1169,-21.176931
1170,-22.420933
1171,-18.229048
1172,-40.11386
1173,-49.052177
1174,-24.36741
1175,-21.77078
1176,-28.698956
1177,-23.747646
1178,-50.587532
1179,-34.407703
1180,-14.106903
1181,-34.84001
1182,-48.794647
1183,-38.350876
1184,-43.000336
1185,-25.592924
1186,-42.902775
1187,-27.325493
1188,-23.595348
1189,-22.837437
1190,-33.3421
1191,-28.778439
1192,-20.141438
1193,-27.184185
1194,-43.511192
1195,-24.22538
1196,-10.115573
1197,-30.710426
1198,-48.301804
1199,-26.78988
1200,-27.99326
1201,-43.068073
1202,-23.171965
1203,-47.01155
1204,-50.181595
1205,-22.454533
1206,-47.15762
1207,-16.986591
1208,-33.121365
1209,-27.62464
1210,-44.00865
1211,-34.407703
1212,-44.93411
1213,-45.289906
1214,-37.135277
1215,-38.13136
1216,-31.24694
1217,-13.840359
1218,-39.94981
1219,-16.29794
1220,-29.506294
1221,-32.88439
1222,-26.926624
1223,-33.700287
1224,-48.831055
1225,-25.04549
1226,-22.770758
1227,-30.618677
1228,-23.685143
1229,-51.92424
1230,-41.16663
1231,-39.09049
1232,-20.724337
1233,-27.258942
1234,-24.59412
1235,-19.027786
1236,-21.188583
1237,-38.059658
1238,-31.416386
1239,-37.743076
1240,-26.780273
1241,-16.777557
1242,-34.627914
1243,-21.80697
1244,-29.030815
1245,-29.35086
1246,-19.88446
1247,-44.381805
1248,-48.785885
1249,-30.27265
1250,-17.362356
1251,-14.109987
1252,-21.495594
1253,-33.499077
1254,-21.959023
1255,-26.789402
1256,-20.108498
1257,-16.30598
1258,-14.888186
1259,-41.600426
1260,-22.31356
1261,-21.101257
1262,-30.93813
1263,-41.66846
1264,-36.47792
1265,-32.749393
1266,-31.318226
1267,-31.484915
1268,-20.446285
1269,-47.16381
1270,-46.500465
1271,-10.77914
1272,-41.052338
1273,-15.716212
1274,-42.853226
1275,-22.837437
1276,-28.530687
1277,-14.947287
1278,-13.407937
1279,-26.91499
1280,-36.927197
1281,-29.07703
1282,-25.852585
1283,-47.196384
1284,-32.994576
1285,-27.628109
1286,-44.21227
1287,-39.108
1288,-27.683529
1289,-33.464184
1290,-48.742794
1291,-48.05571
1292,-6.424471
1293,-42.398705
1294,-49.932648
1295,-35.216965
1296,-38.494503
1297,-49.819206
1298,-21.800539
1299,-28.738377
1300,-12.237362
1301,-45.333954
1302,-33.700287
1303,-40.774815
1304,-50.65963
1305,-7.07506
1306,-22.947927
1307,-32.78435
1308,-19.316505
1309,-41.275845
1310,-36.57175
1311,-19.91998
1312,-19.832787
1313,-45.500813
1314,-28.00113
1315,-48.122063
1316,-41.86301
1317,-22.35798
1318,-41.900375
1319,-45.28472
1320,-50.247147
1321,-21.878475
1322,-48.444984
1323,-30.93813
1324,-16.94752
1325,-28.893066
1326,-35.285675
1327,-50.024002
1328,-24.69445
1329,-17.762539
1330,-43.536694
1331,-12.885342
1332,-28.103453
1333,-28.778439
1334,-8.374769
1335,-38.47431
1336,-33.234074
1337,-30.164963
1338,-40.03138
1339,-17.441717
1340,-50.198082
1341,-42.968987
1342,-46.916996
1343,-14.722642
1344,-24.415527
1345,-19.293749
1346,-46.500305
1347,-23.232485
1348,-29.958479
1349,-20.141438
1350,-49.367767
1351,-20.022427
1352,-13.908915
1353,-43.78216
1354,-20.510984
1355,-27.198399
1356,-25.550728
1357,-28.90795
1358,-47.667583
1359,-9.024351
1360,-21.978409
1361,-21.183365
1362,-32.213356
1363,-13.536528
1364,-42.804596
1365,-25.688852
1366,-18.070576
1367,-29.30852
1368,-20.559057
1369,-39.569756
1370,-26.30577
1371,-52.306175
1372,-7.61248
1373,-36.953705
1374,-11.941571
1375,-31.866993
1376,-32.081635
1377,-38.712727
1378,-34.867916
1379,-38.13136
1380,-28.647552
1381,-27.045918
1382,-46.537075
1383,-48.427673
1384,-8.730616
1385,-30.447727
1386,-43.073154
1387,-16.818111
1388,-40.586067
1389,-38.05432
1390,-49.531136
1391,-43.0233
1392,-11.534996
1393,-12.237362
1394,-24.260765
1395,-27.40979
1396,-30.233986
1397,-24.144062
1398,-22.624731
1399,-51.561455
1400,-28.182808
1401,-24.942932
1402,-24.235966
1403,-20.224854
1404,-50.699577
1405,-29.576496
1406,-31.487051
1407,-32.573112
1408,-27.522785
1409,-26.290604
1410,-24.415527
1411,-13.3587
1412,-17.910288
1413,-8.335525
1414,-44.21227
1415,-42.398705
1416,-38.837738
1417,-24.918575
1418,-48.4046
1419,-37.814796
1420,-33.38643
1421,-37.140747
1422,-27.10795
1423,-37.813038
1424,-23.628227
1425,-13.8140545
1426,-46.02231
1427,-25.244665
1428,-18.720533
1429,-29.33517
1430,-16.134853
1431,-23.054186
1432,-46.57277
1433,-30.043636
1434,-36.595055
1435,-9.343847
1436,-40.998363
1437,-36.329422
1438,-14.800716
1439,-36.526073
1440,-33.700287
1441,-43.510567
1442,-46.863243
1443,-14.300893
1444,-31.844336
1445,-50.85524
1446,-33.608727
1447,-41.435783
1448,-7.0539503
1449,-18.533064
1450,-48.27705
1451,-21.670477
1452,-52.3481
1453,-40.39752
1454,-25.70163
1455,-17.762539
1456,-46.449535
1457,-32.94552
1458,-42.757713
1459,-22.195005
1460,-16.546352
1461,-30.164963
1462,-29.556576
1463,-31.057676
1464,-23.220232
1465,-26.16579
1466,-45.186157
1467,-6.229644
1468,-42.704727
1469,-26.287106
1470,-48.31403
1471,-30.61262
1472,-50.149025
1473,-29.905052
1474,-27.653877
1475,-48.496902
1476,-48.37381
1477,-28.271418
1478,-40.92331
1479,-44.62712
1480,-7.476859
1481,-24.377726
1482,-35.163223
1483,-20.721085
1484,-42.407116
1485,-32.848793
1486,-48.1987
1487,-46.500305
1488,-45.711937
1489,-45.28472
1490,-32.26274
1491,-22.63584
1492,-33.382816
1493,-41.250336
1494,-25.144224
1495,-37.694508
1496,-14.800716
1497,-27.038157
1498,-31.487051
1499,-22.166374
1500,-25.501213
1501,-44.181816
1502,-43.729046
1503,-20.556541
1504,-41.87114
1505,-15.639436
1506,-44.64148
1507,-21.357365
1508,-43.41868
1509,-48.210438
1510,-23.595348
1511,-42.704727
1512,-47.801292
1513,-43.597595
1514,-41.20418
1515,-20.612133
1516,-35.90374
1517,-43.31788
1518,-34.407703
1519,-49.639053
1520,-18.035719
1521,-49.03096
1522,-43.11656
1523,-34.004044
1524,-43.77372
1525,-21.69788
1526,-43.41868
1527,-26.926624
1528,-39.665573
1529,-25.801758
1530,-17.203508
1531,-26.45837
1532,-49.94786
1533,-44.82527
1534,-22.985744
1535,-35.015106
1536,-27.93359
1537,-28.28734
1538,-37.840126
1539,-46.016174
1540,-40.762978
1541,-25.693998
1542,-26.237429
1543,-22.949469
1544,-29.526348
1545,-52.58139
1546,-21.993565
1547,-26.17097
1548,-48.432434
1549,-50.064735
1550,-35.113663
1551,-38.86295
1552,-29.75843
1553,-18.690401
1554,-50.12325
1555,-32.88439
1556,-31.821875
1557,-29.151232
1558,-45.433075
1559,-31.073534
1560,-25.627775
1561,-39.94981
1562,-20.445845
1563,-36.30516
1564,-29.52856
1565,-50.345276
1566,-26.857664
1567,-30.148342
1568,-40.12516
1569,-39.753006
1570,-44.624012
1571,-21.911297
1572,-32.05437
1573,-41.04202
1574,-41.786903
1575,-50.806183
1576,-33.968338
1577,-32.99031
1578,-39.686623
1579,-45.482635
1580,-26.067097
1581,-35.551483
1582,-39.46801
1583,-45.036526
1584,-30.815533
1585,-25.59161
1586,-31.550335
1587,-38.055573
1588,-9.444546
1589,-51.31614
1590,-38.254234
1591,-32.234818
1592,-17.9683
1593,-23.175566
1594,-38.86295
1595,-37.836113
1596,-30.935648
1597,-28.792046
1598,-16.959127
1599,-19.602825
1600,-34.88479
1601,-16.134853
1602,-48.1987
1603,-41.69684
1604,-6.229644
1605,-33.661304
1606,-29.474203
1607,-48.358643
1608,-27.627867
1609,-11.892086
1610,-17.972229
1611,-25.547716
1612,-11.874795
1613,-15.692236
1614,-16.094292
1615,-23.57881
1616,-22.444212
1617,-38.958664
1618,-22.444931
1619,-17.86121
1620,-10.65294
1621,-22.444931
1622,-16.134853
1623,-16.68314
1624,-10.897169
1625,-18.607773
1626,-42.50471
1627,-52.85813
1628,-26.958921
1629,-23.746109
1630,-38.494503
1631,-43.47578
1632,-49.68811
1633,-49.68205
1634,-19.175438
1635,-21.40559
1636,-37.182117
1637,-32.806843
1638,-30.102638
1639,-33.3421
1640,-13.449194
1641,-25.657166
1642,-53.94477
1643,-32.573112
1644,-26.782967
1645,-37.49654
1646,-23.700825
1647,-19.605312
1648,-15.409878
1649,-41.341347
1650,-48.332253
1651,-35.357628
1652,-27.81086
1653,-18.252274
1654,-27.701889
1655,-45.050976
1656,-36.532207
1657,-49.639053
1658,-16.018024
1659,-39.09049
1660,-45.13709
1661,-22.516088
1662,-44.20028
1663,-20.510984
1664,-34.66541
